,id,session_labels,title,label,description,live_status,legacy_alias,user_id,created_date,date,updated_date,video_id,video_url,category_id,category_label,doc_id,doc_url,categories,documents
1495,3841,"[3, 7, 8, 16]","Eugene City Council Work Session: July 17, 2017","Eugene City Council Work Session: July 17, 2017",,0,,134.0,2017-07-14,2017-07-17,2017-12-04,eZjlSScFtGM,https://www.youtube.com/watch?v=eZjlSScFtGM,20.0,City Council,1649.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_07-17-17_u.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_07-17-17_u.pdf', u'storage': u'attachment', u'session_id': u'3841', u'label': None, u'file_id': u'1807', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Work Session: July 17, 2017', u'type': u'Agenda', u'id': u'1649', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/170717.ws_.pdf?c.PgXJgGoADAE8CBDWWYVWEmmdqWdoXK', u'storage': u'attachment', u'session_id': u'3841', u'label': None, u'file_id': u'4144', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Work Session: July 17, 2017', u'type': u'Minutes', u'id': u'4796', u'agenda_provider_id': None}]"
1496,287,"[11, 19]",Budget Committee 04-29-2015,Budget Committee 04-29-2015,,0,shows/budget-committee-04-29-2015,134.0,2015-04-29,2015-04-29,2017-03-20,jAKW0aGBYHM,https://www.youtube.com/watch?v=jAKW0aGBYHM,21.0,Budget Committee,219.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_26_0.pdf,"[{u'livestream': u'1', u'position': u'-8', u'user_id': u'134', u'id': u'21', u'label': u'Budget Committee'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_26_0.pdf', u'storage': u'attachment', u'session_id': u'287', u'label': None, u'file_id': u'289', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Budget Committee 04-29-2015', u'type': u'Agenda', u'id': u'219', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_122.pdf', u'storage': u'attachment', u'session_id': u'287', u'label': None, u'file_id': u'290', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Budget Committee 04-29-2015', u'type': u'Minutes', u'id': u'220', u'agenda_provider_id': None}]"
1497,20885,"[3, 5]",Planning Commission Regular Meeting - 12/11/2017,Planning Commission Regular Meeting - 12/11/2017,,0,,199.0,2017-11-30,2017-12-11,2017-12-12,BUG6ZVM8Ghg,https://youtu.be/BUG6ZVM8Ghg,70.0,Planning,4819.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/121117_pc_agenda.pdf?Jjv.uSI7C4s_As04iuAmV0qKZ5rSFvva,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'70', u'label': u'Planning'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/121117_pc_agenda.pdf?Jjv.uSI7C4s_As04iuAmV0qKZ5rSFvva', u'storage': u'attachment', u'session_id': u'20885', u'label': None, u'file_id': u'4175', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Regular Meeting - 12/11/2017', u'type': u'Agenda', u'id': u'4819', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/121117_pc_packet_reduced.pdf?Wh9O71v5LQvahzavXTzUiJpBojx9m_SM', u'storage': u'attachment', u'session_id': u'20885', u'label': None, u'file_id': u'4177', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Regular Meeting - 12/11/2017', u'type': u'Packet', u'id': u'4820', u'agenda_provider_id': None}]"
1498,14860,"[3, 6, 7]",Board of Adjustment Regular Meeting - 10/19/2017,Board of Adjustment Regular Meeting - 10/19/2017,,0,,199.0,2017-09-20,2017-10-19,2017-11-15,5gwg36NH5XI,https://www.youtube.com/watch?v=5gwg36NH5XI,74.0,Adjustment,4032.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/boa_agenda_101917.pdf?rRPl.RXK3J7OcsbwD0WUCTc26u4nFwt7,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'199', u'id': u'74', u'label': u'Adjustment'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/boa_agenda_101917.pdf?rRPl.RXK3J7OcsbwD0WUCTc26u4nFwt7', u'storage': u'attachment', u'session_id': u'14860', u'label': None, u'file_id': u'3682', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Board of Adjustment Regular Meeting - 10/19/2017', u'type': u'Agenda', u'id': u'4032', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/boa_packet_101917.pdf?bmyQB602salhIHq2FStdIL2nptqmWCKI', u'storage': u'attachment', u'session_id': u'14860', u'label': None, u'file_id': u'3683', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Board of Adjustment Regular Meeting - 10/19/2017', u'type': u'Packet', u'id': u'4170', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/boa_minutes_101917.pdf?035YrEJigBZSgeFc_RhMcroWU93x39Ky', u'storage': u'attachment', u'session_id': u'14860', u'label': None, u'file_id': u'4075', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Board of Adjustment Regular Meeting - 10/19/2017', u'type': u'Minutes', u'id': u'4740', u'agenda_provider_id': None}]"
1499,14239,"[3, 11, 14, 18]",08/16/17 Planning Commission,08/16/17 Planning Commission,,0,,198.0,2017-08-17,2017-08-17,2017-10-18,QWaXFw-_9A8,https://www.youtube.com/watch?v=QWaXFw-_9A8,68.0,Planning Commission,3811.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/081617_pc_agenda.pdf?0jKYRFpwvV18lF5230GXR7ZeJE8KlOYd,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'198', u'id': u'68', u'label': u'Planning Commission'}]","[{u'user_id': u'198', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/081617_pc_agenda.pdf?0jKYRFpwvV18lF5230GXR7ZeJE8KlOYd', u'storage': u'attachment', u'session_id': u'14239', u'label': None, u'file_id': u'3452', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'08/16/17 Planning Commission', u'type': u'Agenda', u'id': u'3811', u'agenda_provider_id': None}, {u'user_id': u'198', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/081617_pc_packet.pdf?RDBFn1nYLyDq5pAZ_yCoG1gZPL_z.Uu_', u'storage': u'attachment', u'session_id': u'14239', u'label': None, u'file_id': u'3453', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'08/16/17 Planning Commission', u'type': u'Packet', u'id': u'3812', u'agenda_provider_id': None}]"
1500,4666,"[3, 5, 10, 14]",05/17/17 Planning Commission,05/17/17 Planning Commission,,0,,198.0,2017-05-17,2017-05-17,2017-07-24,lmGvFi9IaLI,https://www.youtube.com/watch?v=lmGvFi9IaLI,68.0,Planning Commission,1940.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/051717_pc_agenda.pdf?p9zj.PboCu4bDQ_6QADwCMhFHwPXViNf,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'198', u'id': u'68', u'label': u'Planning Commission'}]","[{u'user_id': u'198', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/051717_pc_agenda.pdf?p9zj.PboCu4bDQ_6QADwCMhFHwPXViNf', u'storage': u'attachment', u'session_id': u'4666', u'label': None, u'file_id': u'2081', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'05/17/17 Planning Commission', u'type': u'Agenda', u'id': u'1940', u'agenda_provider_id': None}, {u'user_id': u'198', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/051717_pc_packet.pdf?LuRRRJr3uVF8vHMbK8kFtIcIW8Drroed', u'storage': u'attachment', u'session_id': u'4666', u'label': None, u'file_id': u'2082', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'05/17/17 Planning Commission', u'type': u'Packet', u'id': u'1941', u'agenda_provider_id': None}]"
1501,21205,"[16, 19]",BOCC Work Session 12/12/17,BOCC Work Session 12/12/17,,0,,273.0,2017-12-08,2017-12-08,2017-12-12,CEemScGC4Hw,https://www.youtube.com/watch?v=CEemScGC4Hw,150.0,2017,4825.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/omp_agenda_12.12.17.pdf?PHUZv_FJ8AhdEZHXAx7iEbEB9I6ey_EY,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'273', u'id': u'150', u'label': u'2017'}]","[{u'user_id': u'273', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/omp_agenda_12.12.17.pdf?PHUZv_FJ8AhdEZHXAx7iEbEB9I6ey_EY', u'storage': u'attachment', u'session_id': u'21205', u'label': None, u'file_id': u'4184', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'BOCC Work Session 12/12/17', u'type': u'Agenda', u'id': u'4825', u'agenda_provider_id': None}]"
1502,13802,"[2, 3, 4, 11, 19]","Metropolitan Policy Committee: August 3, 2017","Metropolitan Policy Committee: August 3, 2017",,0,,160.0,2017-08-02,2017-08-03,2017-08-03,TqfC8vj5bTI,https://www.youtube.com/watch?v=TqfC8vj5bTI,35.0,Metropolitan Policy Committee,3739.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/160/documents/mpc_agenda_20170803.pdf?CU3x2bpTpuayhianymCRc4UTW9xf.rr2,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'160', u'id': u'35', u'label': u'Metropolitan Policy Committee'}]","[{u'user_id': u'160', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/160/documents/mpc_agenda_20170803.pdf?CU3x2bpTpuayhianymCRc4UTW9xf.rr2', u'storage': u'attachment', u'session_id': u'13802', u'label': None, u'file_id': u'3394', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Metropolitan Policy Committee: August 3, 2017', u'type': u'Agenda', u'id': u'3739', u'agenda_provider_id': None}]"
1503,20929,"[8, 13, 18, 19]",12/04/17 Town Board Work Session,12/04/17 Town Board Work Session,,0,,198.0,2017-12-04,2017-12-04,2017-12-05,ly30HK8uG7w,https://www.youtube.com/watch?v=ly30HK8uG7w,67.0,Town Board,4801.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/12.04.17_wks_agenda.pdf?jZQgZQ8DUMeYIcUJiobG9WwuelEv4cWb,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'198', u'id': u'67', u'label': u'Town Board'}]","[{u'user_id': u'198', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/12.04.17_wks_agenda.pdf?jZQgZQ8DUMeYIcUJiobG9WwuelEv4cWb', u'storage': u'attachment', u'session_id': u'20929', u'label': None, u'file_id': u'4151', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'12/04/17 Town Board Work Session', u'type': u'Agenda', u'id': u'4801', u'agenda_provider_id': None}, {u'user_id': u'198', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/12.04.17_wks_packet.pdf?ot.SuPOuqz_Vm39ak2T2ybskQVmReudW', u'storage': u'attachment', u'session_id': u'20929', u'label': None, u'file_id': u'4152', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'12/04/17 Town Board Work Session', u'type': u'Packet', u'id': u'4802', u'agenda_provider_id': None}]"
1504,3850,[16],"Toxics Board Meeting November 28, 2012","Toxics Board Meeting November 28, 2012",,0,,134.0,2017-07-15,2012-11-28,2017-07-20,MOJa9osXdgc,https://youtu.be/MOJa9osXdgc,46.0,Toxics Board,1799.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/archive.aspxadid2036?mWd4VomYPZa0u6mI8f1leX1bpe4sjsxI,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'134', u'id': u'46', u'label': u'Toxics Board'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/archive.aspxadid2036?mWd4VomYPZa0u6mI8f1leX1bpe4sjsxI', u'storage': u'attachment', u'session_id': u'3850', u'label': None, u'file_id': u'1936', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Toxics Board Meeting November 28, 2012', u'type': u'Agenda', u'id': u'1799', u'agenda_provider_id': None}]"
1505,15214,"[4, 11, 13]",10-9-17 City Council Regular Meeting,10-9-17 City Council Regular Meeting,,0,,253.0,2017-10-06,2017-10-09,2017-11-02,xi3x0x73zgo,https://www.youtube.com/watch?v=xi3x0x73zgo,118.0,Meetings,4136.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/253/documents/10-9-17_regular_meeting.pdf?IXAi07mK6_ajtjX3R95ubfPTPGGAXpo_,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'253', u'id': u'118', u'label': u'Meetings'}]","[{u'user_id': u'253', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/253/documents/10-9-17_regular_meeting.pdf?IXAi07mK6_ajtjX3R95ubfPTPGGAXpo_', u'storage': u'attachment', u'session_id': u'15214', u'label': None, u'file_id': u'3636', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'10-9-17 City Council Regular Meeting', u'type': u'Agenda', u'id': u'4136', u'agenda_provider_id': None}]"
1506,14853,"[7, 12, 19]",City Council Regular Meeting - 10/03/2017,City Council Regular Meeting - 10/03/2017,,0,,199.0,2017-09-20,2017-10-03,2017-10-25,9NlqIWmzVvU,https://youtu.be/9NlqIWmzVvU,69.0,Council,4025.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-03-2017_cc_agenda.pdf?Eb5PxGgmT6MpI5cwT_w1qCfGA9ibeiXN,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'69', u'label': u'Council'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-03-2017_cc_agenda.pdf?Eb5PxGgmT6MpI5cwT_w1qCfGA9ibeiXN', u'storage': u'attachment', u'session_id': u'14853', u'label': None, u'file_id': u'3622', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting - 10/03/2017', u'type': u'Agenda', u'id': u'4025', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-03-2017_cc_minutes_-_final.pdf?7kMmqX8B1UEkLLTPv.dlvfSGl9uyJ1SJ', u'storage': u'attachment', u'session_id': u'14853', u'label': None, u'file_id': u'3749', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting - 10/03/2017', u'type': u'Minutes', u'id': u'4090', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-03-2017_cc_meeting_documents.pdf?E3UgWC84UpFMrYoiCWCyD_VDrLWktj_x', u'storage': u'attachment', u'session_id': u'14853', u'label': None, u'file_id': u'3623', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting - 10/03/2017', u'type': u'Packet', u'id': u'4091', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'1', u'url': None, u'storage': u'external', u'session_id': u'14853', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting - 10/03/2017', u'type': u'Agenda', u'id': u'4107', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'1', u'url': None, u'storage': u'external', u'session_id': u'14853', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Regular Meeting - 10/03/2017', u'type': u'Agenda', u'id': u'4125', u'agenda_provider_id': None}]"
1507,2601,"[4, 12, 18]","Eugene City Council Work Session: May 15, 2017","Eugene City Council Work Session: May 15, 2017",,0,,134.0,2017-05-15,2017-05-15,2017-09-18,Wabp3IeSiIg,https://www.youtube.com/watch?v=Wabp3IeSiIg&feature=youtu.be,20.0,City Council,1531.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_05-15-17_ws.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_05-15-17_ws.pdf', u'storage': u'attachment', u'session_id': u'2601', u'label': None, u'file_id': u'1686', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Work Session: May 15, 2017', u'type': u'Agenda', u'id': u'1531', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/170515.bccinterviews.pdf?s8vittIQX1GJiBGG5hCI9dun5jVWFLrX', u'storage': u'attachment', u'session_id': u'2601', u'label': None, u'file_id': u'3537', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Work Session: May 15, 2017', u'type': u'Minutes', u'id': u'3995', u'agenda_provider_id': None}]"
1508,14855,[15],Licensing Authority Regular Meeting - 10/11/2017,Licensing Authority Regular Meeting - 10/11/2017,,0,,199.0,2017-09-20,2017-10-11,2017-11-15,TsL0WuHVn9Q,https://www.youtube.com/watch?v=TsL0WuHVn9Q,71.0,Licensing,4027.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-11-2017_lla_agenda_-_regular_meeting.pdf?xY7CbYp6l8AHE0HSFGQCSD80r6MD0Js.,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'71', u'label': u'Licensing'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-11-2017_lla_agenda_-_regular_meeting.pdf?xY7CbYp6l8AHE0HSFGQCSD80r6MD0Js.', u'storage': u'attachment', u'session_id': u'14855', u'label': None, u'file_id': u'3638', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority Regular Meeting - 10/11/2017', u'type': u'Agenda', u'id': u'4027', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-11-2017_lla_regular_meeting_minutes_-_final.pdf?39lg9IS2aXiLfUk8U3G2ThsTeuywPDMu', u'storage': u'attachment', u'session_id': u'14855', u'label': None, u'file_id': u'4080', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority Regular Meeting - 10/11/2017', u'type': u'Minutes', u'id': u'4138', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-11-2017_lla_meeting_documents_-_regular_meeting.pdf?zFyR5vYaWuoath3SdRGQfr1iSbDC7QKO', u'storage': u'attachment', u'session_id': u'14855', u'label': None, u'file_id': u'3678', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority Regular Meeting - 10/11/2017', u'type': u'Packet', u'id': u'4168', u'agenda_provider_id': None}]"
1509,2794,"[0, 13, 16]","Eugene City Council Work Session: May 24, 2017","Eugene City Council Work Session: May 24, 2017",,0,,134.0,2017-05-24,2017-05-24,2017-09-18,TikC9_RmOdQ,https://www.youtube.com/watch?v=TikC9_RmOdQ,20.0,City Council,1547.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_05-24-17.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/cc_agenda_05-24-17.pdf', u'storage': u'attachment', u'session_id': u'2794', u'label': None, u'file_id': u'1704', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Work Session: May 24, 2017', u'type': u'Agenda', u'id': u'1547', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/170524ws.pdf?wdvZv0.vTWuoeFg83ur_KRbi0.gmVGSY', u'storage': u'attachment', u'session_id': u'2794', u'label': None, u'file_id': u'3542', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene City Council Work Session: May 24, 2017', u'type': u'Minutes', u'id': u'4000', u'agenda_provider_id': None}]"
1510,20493,"[11, 18]",BOCC Regular Meeting 11/15/17,BOCC Regular Meeting 11/15/17,,0,,273.0,2017-11-15,2017-11-15,2017-11-20,owUOT1p3z4c,https://www.youtube.com/watch?v=owUOT1p3z4c,150.0,2017,4754.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/abbrev_agenda_11.15.17.pdf?d7qc4aDP3.5.iG2FdVcwTAb0z6jBvHDW,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'273', u'id': u'150', u'label': u'2017'}]","[{u'user_id': u'273', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/abbrev_agenda_11.15.17.pdf?d7qc4aDP3.5.iG2FdVcwTAb0z6jBvHDW', u'storage': u'attachment', u'session_id': u'20493', u'label': None, u'file_id': u'4091', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'BOCC Regular Meeting 11/15/17', u'type': u'Agenda', u'id': u'4754', u'agenda_provider_id': None}]"
1511,19437,"[0, 2]",BOCC Regular Meeting 06/28/17,BOCC Regular Meeting 06/28/17,,0,,273.0,2017-06-28,2017-06-28,2017-10-31,qO89cPiMhYA,https://www.youtube.com/watch?v=qO89cPiMhYA,150.0,2017,4650.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/june_28_final.pdf?qFEj9LjUBM9LuNUFaXVLGUWhYn0fyD8r,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'273', u'id': u'150', u'label': u'2017'}]","[{u'user_id': u'273', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/documents/june_28_final.pdf?qFEj9LjUBM9LuNUFaXVLGUWhYn0fyD8r', u'storage': u'attachment', u'session_id': u'19437', u'label': None, u'file_id': u'3931', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'BOCC Regular Meeting 06/28/17', u'type': u'Agenda', u'id': u'4650', u'agenda_provider_id': None}]"
1512,14059,"[0, 3, 4, 5, 9]","Eugene Planning Commission Meeting: September 12, 2017","Eugene Planning Commission Meeting: September 12, 2017",,0,,134.0,2017-08-11,2017-09-12,2017-09-13,AVX8RI84kFE,https://www.youtube.com/watch?v=AVX8RI84kFE,22.0,Planning Commission,3766.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/epc_09-12-17_agenda.pdf?OhEXpX3QUVFNoacxx4cOaQB1ioyfFxwK,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/epc_09-12-17_agenda.pdf?OhEXpX3QUVFNoacxx4cOaQB1ioyfFxwK', u'storage': u'attachment', u'session_id': u'14059', u'label': None, u'file_id': u'3491', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene Planning Commission Meeting: September 12, 2017', u'type': u'Agenda', u'id': u'3766', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'1', u'url': None, u'storage': u'external', u'session_id': u'14059', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene Planning Commission Meeting: September 12, 2017', u'type': u'Agenda', u'id': u'3870', u'agenda_provider_id': None}]"
1513,14285,[16],08/21/17 Town Board Work Session,08/21/17 Town Board Work Session,,0,,198.0,2017-08-21,2017-08-21,2017-08-22,FIPCf7KPZrE,https://www.youtube.com/watch?v=FIPCf7KPZrE,67.0,Town Board,3831.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/08.21.17_wks_agenda.pdf?srJTuDqKxC_8bOB1UkT9RPgf8cOpVXFD,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'198', u'id': u'67', u'label': u'Town Board'}]","[{u'user_id': u'198', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/08.21.17_wks_agenda.pdf?srJTuDqKxC_8bOB1UkT9RPgf8cOpVXFD', u'storage': u'attachment', u'session_id': u'14285', u'label': None, u'file_id': u'3464', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'08/21/17 Town Board Work Session', u'type': u'Agenda', u'id': u'3831', u'agenda_provider_id': None}, {u'user_id': u'198', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/198/documents/08.21.17_wks_packet.pdf?5OWq7sODHdIIgXydYmkyzEu1San15PNE', u'storage': u'attachment', u'session_id': u'14285', u'label': None, u'file_id': u'3465', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'08/21/17 Town Board Work Session', u'type': u'Packet', u'id': u'3832', u'agenda_provider_id': None}]"
